escaped	5.651376146788991
own	6.168319807634505
unsettling	6.747474747474747
dreadful	2.8859649122807016
trait	6.730769230769231
leave	5.436770428015564
unmentioned	5.5
underlines	5.642857142857143
desperation	6.435643564356436
rattle	5.25
runs	5.526
gas	5.442528735632184
eventually	5.7973640856672155
repetitive	3.7049180327868854
predictable	3.873053892215569
despite	5.622294372294372
finely	7.947368421052632
directed	5.59678858162355
piece	4.7737467018469655
hoodwink	5.5
pays	6.178217821782178
listen	5.60327868852459
inner	6.461538461538462
voice	5.739823008849558
careful	5.914634146341464
hope	5.674578866768759
God	5.0
bless	5.896551724137931
constantly	5.765133171912833
shooting	5.1680851063829785
foot	5.026785714285714
lately	5.409638554216867
dumb	3.4432624113475176
done	5.582844096542726
decade	6.253012048192771
perhaps	5.832469775474957
exception	5.0425
Death	6.073359073359073
To	5.234015345268542
Smoochy	4.0
bombed	5.076923076923077
came	5.712019524100061
cult	5.3048245614035086
dramas	7.2773722627737225
especially	6.330475782254608
Insomnia	7.5
One	5.842243645924627
Hour	6.314285714285714
Photo	6.6
mediocre	3.84180790960452
reviews	4.849719101123595
quick	5.205521472392638
DVD	6.022039757994814
release	6.13510101010101
among	6.256983240223463
period	6.094850948509485
chilling	7.683870967741935
include	5.794666666666667
serial	5.5528455284552845
killer	4.8014411529223375
anyone	5.202033036848793
physically	5.561643835616438
dangerous	6.105263157894737
concept	4.909441233140655
actual	5.042199488491049
case	5.171331058020478
fraud	5.636363636363637
yet	5.881522668947818
officially	5.512820512820513
confirmed	5.2631578947368425
high	5.326086956521739
autobiography	6.416666666666667
child	5.7726894254787675
Anthony	5.806083650190114
Godby	7.0
Johnson	5.978378378378379
suffered	5.446666666666666
horrific	5.044871794871795
abuse	5.0473684210526315
contracted	5.909090909090909
result	4.998412698412698
moved	6.6375
reports	5.072727272727272
online	5.642857142857143
may	5.957670273711012
exist	4.785234899328859
confused	4.903581267217631
feelings	7.025380710659898
brilliantly	7.8979591836734695
portrayed	6.001672240802676
resurfaced	3.3333333333333335
mind	5.522123893805309
sociopathic	5.75
caretaker	5.777777777777778
Her	6.213245033112583
role	6.279194208372679
cry	6.848297213622291
Little	5.70757180156658
Miss	6.337792642140468
Sunshine	6.5058823529411764
times	5.905461513893325
looked	4.310069790628115
camera	4.725028702640643
thought	5.296806328743041
staring	4.5
takes	5.91505968778696
play	5.934682612695492
sort	5.036754507628294
understated	7.764044943820225
reviewed	4.846153846153846
actresses	5.901639344262295
generation	6.314553990610329
nominated	7.336448598130841
Academy	6.747863247863248
Award	7.293333333333333
2008	5.670731707317073
incredible	7.5120481927710845
there	5.019871744121605
least	4.483714930667527
scary	4.77639046538025
dark	6.2919369786839665
recommend	6.2291917973462
Be	5.777777777777778
prepared	5.714285714285714
unsettled	6.333333333333333
because	5.138568935427574
leaves	5.89069423929099
strange	5.694874851013111
feeling	5.764550264550264
first	5.767963330029732
Maupins	9.0
taken	5.472049689440993
displayed	5.959595959595959
cares	4.932126696832579
loves	6.339522546419098
said	5.069852941176471
we	5.574948665297741
version	5.824545030331311
expected	5.007122507122507
past	6.1131474103585655
gloss	6.45
Hollywood	5.8205677557579
succeeded	5.226415094339623
With	6.030434782608696
amount	5.390688259109312
restraint	6.538461538461538
captures	8.16822429906542
fragile	7.178571428571429
essence	7.260869565217392
lets	5.538720538720539
us	6.1026909990720695
struggle	6.304615384615385
issues	6.096153846153846
trust	5.868312757201646
personnel	6.384615384615385
around	5.203190596137699
As	5.752552552552553
introduced	5.733118971061093
players	6.487632508833922
reminded	5.870206489675517
nothing	4.124269782262347
seems	5.140695067264574
smallest	7.161290322580645
event	5.837016574585635
change	6.051633298208641
our	6.11048281861679
lives	6.577662721893491
irrevocably	7.0
request	6.333333333333333
review	4.443627450980392
book	5.208099956915123
turns	5.789344262295082
changing	5.788359788359788
find	5.843864357160283
strength	6.729508196721311
within	5.829487179487179
carry	5.1237785016286646
forward	5.099688473520249
bad	3.31671388101983
avoid	3.595482546201232
average	4.995695839311335
American	5.857731015553522
serious	5.371900826446281
PLEASE	3.3870967741935485
GIVE	3.0
THIS	3.8505747126436782
MOVIE	3.711764705882353
CHANCE	9.0
touches	6.829268292682927
darkness	5.56551724137931
go	5.242462050322312
ourselves	6.5
Like	5.786684782608695
stepped	6.2727272727272725
another	5.310372771474879
quality	5.192517537022603
forget	5.690208667736758
steals	6.666666666666667
1940	7.35
leading	5.883138564273789
looks	4.568478718921197
screen	5.581715210355987
presence	5.702439024390244
hacks	3.125
opinion	5.914736842105263
S	5.614532019704433
liked	6.079734219269103
Some	5.527315914489312
action	5.69760295021512
tense	6.7105263157894735
opening	5.484688489968321
semi	4.278048780487805
truck	4.355421686746988
transitional	8.833333333333334
filmed	5.502086230876217
ways	6.214554579673776
lapse	4.7368421052631575
photography	6.06801007556675
unusual	6.960132890365449
colors	6.632978723404255
evil	5.292662819455894
d	4.821308411214953
8	6.604004449388209
illnesses	6.454545454545454
born	6.259615384615385
modern	6.346110484780158
Constant	8.333333333333334
vigilance	7.2
accrued	5.0
information	6.183183183183183
realm	6.125
Pyschosis	7.0
kept	4.94496644295302
psychologists	4.0
counselors	4.8
psychiatrists	4.5
busy	5.507575757575758
last	5.6513033622969395
them	5.323351786612984
decades	6.2102272727272725
Occasionally	4.125
phenomenon	6.6716417910447765
discover	6.2272727272727275
knowledge	5.9361702127659575
remedy	5.25
entitled	4.9
Listner	7.0
tells	6.324601366742597
popular	6.214814814814815
called	5.082562277580071
Noon	5.96
spends	5.0212765957446805
evenings	6.75
enthralling	8.128205128205128
audiences	6.019396551724138
vivid	7.438095238095238
Gay	5.204545454545454
lifestyles	6.2272727272727275
Perhaps	5.0304761904761905
authentic	6.551515151515152
veneer	6.444444444444445
causes	5.391566265060241
admit	5.361290322580645
longer	5.482105263157894
Feeling	5.777777777777778
abandoned	5.204419889502763
friend	5.855699855699855
seeks	6.872093023255814
shelter	5.9743589743589745
deepening	7.857142857142857
despair	6.564705882352941
isolation	7.298245614035087
mysterious	5.710997442455243
asks	5.805471124620061
needs	5.484921592279855
feel	5.7641606591143155
useful	5.276595744680851
reaches	5.813725490196078
desperate	5.320819112627986
14	5.971563981042654
year	5.736141906873614
Peter	6.120734908136483
depicts	7.144444444444445
early	6.039021164021164
sexual	5.469503546099291
hands	5.514190317195325
brutal	6.204081632653061
parents	6.209944751381215
soon	6.017142857142857
en	6.402985074626866
wrapped	5.855555555555555
elusive	6.8076923076923075
bizarre	5.1571428571428575
tale	6.701846965699208
torn	6.0
medical	5.413333333333333
nightmare	5.7935483870967746
pure	6.054054054054054
D	4.689895470383275
pop	5.4847457627118645
comical	5.112426035502959
Instead	4.366788321167883
prove	5.114503816793893
performances	6.71928849360756
enjoyed	6.794331983805668
summer	6.539370078740157
entire	4.845089903181189
notes	6.242990654205608
little	5.6004979253112035
adds	6.782738095238095
wonderful	7.895483870967742
comic	6.0125714285714285
touch	6.49438202247191
great	6.919800095192765
Mom	5.444444444444445
goes	5.373283395755306
top	5.899193548387097
Everyone	5.697594501718213
hour	4.241499564080209
half	4.55835806132542
general	5.6115702479338845
nine	6.520661157024794
minutes	3.9256849315068494
shorter	5.287878787878788
Sundance	5.176470588235294
wonder	4.618661257606491
disturbing	5.70440251572327
images	6.497816593886463
told	5.88974113135187
straightforward	6.75
fashion	5.4
refreshing	7.985294117647059
directors	5.593457943925234
impress	4.990384615384615
rather	5.373271889400922
tell	5.101785714285715
Do	4.11003861003861
sucker	5.153846153846154
punched	5.304347826086956
previews	4.957142857142857
ads	3.775
See	6.0359477124183005
want	4.920582577631217
If	5.010059612518629
expecting	5.271944922547332
disappointed	4.746153846153846
left	5.195588235294117
imagination	5.75774647887324
minor	6.227027027027027
quibble	8.8
somewhat	5.90461215932914
odd	5.514177693761814
different	6.361440677966102
guarantee	5.549450549450549
kind	5.134608311879368
won	5.794099939795304
pacing	5.118466898954704
plus	5.6124401913875595
come	5.559731543624161
intriguing	5.793814432989691
content	5.340782122905028
americanized	6.0
Neither	4.194174757281553
secrets	7.01
hard	5.366180528182893
determine	5.358974358974359
outcome	6.110169491525424
hell	4.537128712871287
damn	4.6613924050632916
original	4.929866989117292
previous	5.516908212560386
commenters	5.4
foundations	7.0
happened	5.135755258126195
delivery	5.418994413407821
Such	5.807228915662651
waste	2.166315789473684
eerie	6.857142857142857
waiting	5.233766233766234
get	5.199691935306414
needed	5.044313146233383
across	5.550693703308431
Canadian	5.5377777777777775
few	5.371193210184723
seasons	7.47136563876652
X	5.982014388489208
Files	6.0
Not	4.926646706586826
cheap	3.628637951105937
hokey	4.928571428571429
Something	4.7514450867052025
jump	5.077192982456141
seat	6.195652173913044
reached	5.782608695652174
moment	5.856882406563354
then	4.975249739078575
faded	5.659090909090909
away	5.316162747293767
false	4.951871657754011
climax	5.5322195704057275
part	5.644327176781003
tries	4.686073957513769
fix	5.404494382022472
problems	5.640410958904109
held	5.6426735218509
attention	6.0212527964205815
